42435629,2
3391966045,1
42435632,13
42435633,3
42435642,2
42435644,32
42435645,3
42435646,7
5173625922,3
42435654,13
2141002593,2
42435657,22
42435660,67
42435663,116
42452048,1
42435671,21
42452056,2
42435675,2
4493840519,8
42435677,5
42435680,6
5481907297,8
42452067,9
42435684,14
42435687,6
5319124079,10
42452084,1
42435702,8
42435705,40
42435707,25
589928029,3
42435710,1
42427519,2
42435714,12
42445675,1
42435716,1
5373598785,1
4347733129,13
42449656,1
42427538,3
42448674,24
42443928,5
5824300187,3
596776474,7
3884582047,8
5824300192,2
42435746,4
5481882788,8
5481882789,3
5481882795,2
42443950,6
42435761,2
42435763,32
5481882805,25
42435766,7
5481882808,15
5481882809,9
42435775,9
701654214,304
42443975,3
4244407497,4
42435794,1
42435805,37
5482321445,3
42435810,5
6006916325,38
6006916326,12
1291420903,1
5482321447,7
2154628332,1
2154628339,3
761849081,6
42444028,10
2351527466,15
1209764736,47
42435844,5
3627697414,12
42428090,2
42435850,2
42444043,6
42429314,1
42435856,3
42444049,2
42444051,3
3817760020,1
42448430,1
42444055,1
42435865,10
5401363738,5
5401363739,1
42444060,7
3817760029,4
4649010465,5
42435876,2
42444069,5
42435881,2
42435885,3
3786876206,183
4711654705,3
3786876211,3
42442549,1
4711654710,1
42435898,4
42454840,1
42444097,7
3817631969,1
5481907909,4
42435923,2
42444116,1
42427735,1
42435928,3
4799735130,2
2956903775,7
42427744,2
42444129,4
42427747,3
2956903780,4
42438886,1
42435943,2
5783020904,3
4999169386,1
4999169387,1
595314028,2
4999169390,1
42435953,3
5539546686,2
4918486803,4
42427769,5
42452353,6
60925316,1
42457282,1
42427786,5
42427787,1
42452365,9
2308965779,4
42435988,2
42427797,1
3371304342,12
2499757467,3
42427805,9
4216045808,8
42436003,1
42427812,1
42427817,2
1283225159,2
42452396,1
3371304370,1
3907629299,2
3371304373,5
595314103,2
595314104,6
4401241777,3
42427834,1
42427846,5
595314119,2
595314120,12
42427849,2
42427852,10
595314125,1
42427855,1
42443000,7
42427859,1
2348688853,49
42427863,3
42427867,10
436764922,29
42427870,18
4138911201,5
42427877,9
42427883,1
42427888,1
42427891,8
1773078006,2
5481997815,5
5854381564,2
5854381572,3
5854381573,1
5854381574,3
701654537,770
1745856010,2
42427915,4
5854381582,3
42452495,5
2348688916,5
1729086998,3
5481924121,10
5481924122,3
5481924123,3
5481924125,1
2711029280,3
595320307,1
42432464,1
42427996,1
3934635613,9
5355267632,4
5355267635,1
4598752827,11
42427965,1
4501924445,1
42427968,1
42427970,2
42438923,2
4598752836,2
2348688966,1049
4598752841,4
4598752842,4
2075596386,1
4598752848,1
1745856081,5
4598752859,9
4598752860,11
4598752861,3
4598752862,1
42438928,4
42428003,3
4598752869,4
42428007,1
42428010,1
589928039,4
42428012,3
42428013,1
42428014,4
42428015,1
42428016,3
427845234,2
42428020,1
42428022,7
42428024,3
5115922043,2
3234481788,27
42428029,5
4814440062,2
42428032,5
42428034,1
42428037,1
42428043,2
42428103,1
42428047,1
42443032,10
4717512347,8
4301088413,4
42428063,5
42428065,1
42428068,1
42444453,9
42444456,11
42444457,116
42444458,3
2302133933,14
42428082,8
42450055,4
42428086,7
3519874746,6
3519874747,7
42436285,1
42428094,5
42436288,7
4918486722,4
4918486724,6
4918486725,3
5481907910,3
4918486727,2
5481998024,3
42436297,1
4301088458,4
42428107,2
5481907916,2
42444495,1
4298778320,1
4918486738,4
42444500,2
5481998037,3
5481998039,10
5481998043,8
42428124,1
274335455,7
4918486754,1
42428027,5
5481998052,1
1774036715,2
5481998061,1
3903014640,2
5481998068,4
5481998069,2
5481998070,1
4918486775,1
3562587897,1
42443050,12
3562587903,3
5481998081,1
3562587907,2
3562587908,2
5266458373,2
42428170,1
5481998093,3
5804713742,5
5804713743,2
5143758609,1
4491355922,4
42428179,2
5804713750,1
42428183,4
4918486812,3
4918486813,1
5804713758,1
4918486819,1
5357799204,11
42444581,6
42428198,2
42428201,2
5748721453,11
5481850671,20
5481850672,20
5748721458,1
5481850675,17
42428212,11
42428216,1
42428220,4
42427150,1
42428223,4
3817980392,6
4591871814,2
42428232,1
42428234,19
42452812,2
2512378850,10
42452814,1
5478861092,65
42436293,1
42428244,2
42428248,10
42440385,6
42428253,14
3786873829,2
42434384,67
42428258,7
2328595430,2
42428049,3
42428264,8
42429747,1
42428268,9
42428272,6
42441704,3
2329798514,10
42428277,7
42436475,1
42428287,16
42428291,16
42428294,3
42428297,14
42452875,2
42428300,2
42428303,4
42428305,6
42452882,3
42428308,9
3932923797,5
42428312,5
42428313,3
3817760667,2
4604258204,19
4604258205,11
42436510,4
42436511,38
42428321,3
42436514,1
42436516,6
4918486949,1
42428328,1
42428329,1
1829177258,1
1774036908,2
42436527,4
5373593520,5
42438984,3
1764626357,1
4918486971,2
596776201,1
42436544,4
42436546,3
42436549,7
42436551,2
42452936,1
3254626250,1
42436556,3
42444750,3
2075592658,8
42433075,4
1760600398,2
5401929687,2
42444452,4
42452954,1
5333821403,1
42452956,5
4598728670,2
3099326117,1
5227014112,5
42436582,6
42436586,5
42452973,3
3839412209,8
42447187,6
1795811317,6
42436598,1
3099326121,1
42436604,1
60925950,2
42436614,9
4207675399,17
42444809,1
371337226,3
42436619,5
42444812,1
42444814,4
42444461,1
42436624,1
42444817,3
42436627,1
42444820,4
3099326126,2
371337239,396
42428441,9
2141026516,5
42444827,1
42428444,34
42436637,2
5838374943,4
42444832,1
42444833,7
371337250,32
42444835,1
42436644,1
42449926,1
42428454,2
42436647,3
42428458,6
42436651,1
42428460,1
42428468,2
371337269,43
42444854,2
42428471,4
42428473,1
3099326127,2
4016646206,6
4016646207,2
42428480,2
3789563970,4
42428483,5
3718670407,5
3718670408,1
42428489,5
42428491,3
42428493,2
3718670414,2
3718670415,4
3718670416,6
42440376,4
3718670418,4
3718670419,3
3718670420,4
3718670421,2
3718670422,3
3718670423,2
3718670424,1
4759939161,1
42436700,24
42436701,3
42436703,1
42436705,2
42436707,15
42447206,1
42436710,9
42436716,8
5481859182,1
42453104,2
765233265,1
570539027,1970
42436724,2
42447209,1
42447210,2
42436734,1
765233284,22
3874617025,30
42436746,2
42453216,7
42436751,4
42436753,5
42436754,5
5829847195,1
42429466,2
42444485,1
2555971746,2
4207962275,11
42453156,12
5481998022,3
42453158,4
3234449577,1
5043087530,2
42444487,3
42428588,1
5043087533,3
2324482224,1
42436296,1
42428595,17
42428598,8
42453175,1
42436793,8
6100764858,2
4502505659,6
6100764861,2
42444991,1
4502505665,4
42453187,1
42436807,3
42436812,2
5487855822,43
5991033039,8
3236038864,1263
5487855825,3115
42445011,4
5481842904,5
5481842905,5
42445018,4
42445020,7
42428637,1
5487855838,238
42449127,7
42428640,2
42428643,6
5849918502,11
4378236625,2
42428648,2
42445033,3
3786901738,3
42429479,2
42445037,1
42445039,2
42428657,1
4235733235,1
42428661,1
42428663,2
42453241,2
42445051,2
42433578,1
42428670,2
42428674,5
3316533507,2
42428678,1
5481883912,11
42428682,4
42428689,3
5829462290,19
5478861077,2
42435861,11
42428695,2
42428701,2
3727763744,10
42428705,11
5478861090,340
42438218,1
42428711,2
42428714,1
42428716,11
42436913,1
42436914,1
42428723,5
42428725,2
42436919,3
42428728,1
42436921,4
42436922,1
42448607,8
42444081,3
5481978540,12
42428737,4
42436930,3
42428742,10
42436935,7
2351532361,2
42428746,1
42436939,7
42436941,11
42436942,1
42453327,1
42436944,1
2351532369,4
42436947,5
748726612,5
2339621205,1
748726614,1
3601295703,1
2339621209,1
3601295706,1
4207913307,2
2351532382,14
3278932321,2
42428770,1
42453349,1
2351532390,6
3834923369,3
42453354,2
4745685357,4
42436974,2
42445885,2
5585971573,2
42428790,2
4378236649,1
42436985,5
764742010,1
42436990,3
42428799,1
5481897024,1
3601295749,1
42436999,3
3830786441,4
1228990859,1
42445196,6
2061592973,3
42428814,2
1506445711,2
4166338962,2
371321235,87
5481897028,3
5481977583,2
2792787013,1
42428833,1
1722116514,4
42445219,1
42445225,2
42445227,2
42428844,1
42445230,2
42445232,1
1506445746,1
42445236,2
42432244,2
42437050,15
587934139,2
42437052,2
42443406,5
42445247,1
42437058,3
5481897035,2
42428869,1
42437067,1
42428876,1
42445261,1
42437071,1
42437074,5
42429222,22
42437078,3
42437082,4
42439588,4
42437084,6
42432223,1
2555972067,5
1506445797,1
42437096,8
1506445808,4
42428913,2
42437106,13
42437108,2
42428917,11
42437111,3
595479032,1
1764387321,1
42437114,3
5481998079,1
1506445821,1
42437118,7
42428928,5
42428931,4
42437124,2
42445910,2
4689234438,3
4689234439,33
42428936,3
42428939,2
42428941,4
42434989,2
42428944,4
42428947,5
42450009,3
42428953,1
42426799,64
42429530,1
1251830308,2
42428965,2
42428966,5
42428967,4
42428973,3
42428975,5
42445365,1
42437174,5
587934263,6
432736824,5
42437177,23
587934268,2
42428989,1
42445374,1
42429536,1
42445378,6
42437188,8
42445382,2
42453575,3
2176936521,15
42429002,2
42445390,1
42445392,1
42437201,8
42453586,4
42437204,4
42429013,4
2176936535,3
42429017,25
4906182415,2
42445404,6
247122525,3
42429023,1
42453601,3
42437218,4
42445411,8
42453604,1
5377706597,3
42437223,2
5377706601,1
42453610,2
1705982030,2
42453613,1
42445426,9
3833309811,6
42429044,2
4544006773,1
42445930,1
42448661,2
42429058,1
593839894,1
42450028,4
42453647,3
5883533080,1
60926616,2
42429083,3
765365642,148
42455493,1
42437280,1
42453669,1
42437289,1
42429100,2
42445489,3
42450035,4
42437300,1
42429109,2
42437305,14
42445498,8
42437312,1
42445505,3
1251830468,1
42437319,5
3900961228,3
42437324,4
5481859789,5
42453714,6
42437333,1
42432785,9
1209764919,4
42437343,11
1760596432,3
42437346,4
42437349,2
3023173727,3
42437358,3
42437363,40
5340982006,8
42437368,5
42437371,17
42453757,4
3235777279,10343
3883528662,3
42437384,2
42445585,2
42445587,4
42427190,11
42453785,8
42429211,3
42453788,1
42429215,17
42429216,7
42429217,6
42445603,1
42429220,4
3235777317,6
42445606,1
3809536808,1
3809536809,3
42429226,11
4681820971,494
3519965998,4
42429231,3
42437425,1
42437428,1
42447326,5
3235777336,3358
5481850676,6
42429242,1
42445627,2
42437436,1
42445635,2
3519966021,2
42445640,1
42446147,10
42437451,2
42445644,5
42445649,31
42445651,4
3235777365,125
42445656,2
42437465,2
42445661,3
1905863520,6
42439601,2
42437481,1
42430951,9
2653473644,1
42445680,5
4443775464,1
2653473655,7
1209512055,2
42437503,1
5482687360,10
3235777409,1013
3659164546,1
5482687363,8
3942050699,1
42429330,7
4681843182,241
42429334,52
42437529,2
42437530,5
42429340,5
3589024669,4
3589024670,1
1331391391,122
42429346,2
42429348,1
42445733,2
42445736,1
42445738,4
42445740,7
42447346,2
1205714859,1
42445748,5
42437559,1
3004844986,4
42429373,17
42429374,9
42429375,5
1764400288,4
3519874147,1
42437580,1
5115907021,2
5115907023,1
5549743267,4
42437589,5
5115907032,16
5115907034,4
5306313694,2
5115907039,1
42449971,6
42453986,1
42437605,6
3919350758,8
3919350759,9
42437608,3
5306313717,1
5306313719,1
42445823,3
42445827,8
5402045444,7
42437644,33
42445840,10
42429457,1
42445843,3
42437654,171
42448729,3
42445848,1
42454042,18
42437663,4
42445857,2
42429474,2
42437670,2
5849918503,1
5849918504,15
3590689287,11
589928034,1
42437686,3
42445879,1
1329122365,1
42445888,6
42441910,3
42440545,3
42445896,3
42445899,8
5721705549,4
42445908,3
42445909,2
3957124182,2
42445914,1
42445916,11
42445920,3
42429538,7
42445924,3
42429541,2
42445928,7
5727366250,6
1762438252,23
5883468989,4
42445936,4
3569749106,1
42429557,1
42448745,4
3569749112,2
42445947,20
5173480572,5
42435237,3
42445953,8
42437763,8
1329122438,3
42437768,5
42445961,2
42437770,3
42437773,8
42437775,1
42445972,5
3898241561,2
3569749145,2
2612730707,1
5549743255,1
5378413082,1
4745686174,1
42429637,5
3931524258,4
5481977581,2
5378413084,2
589928038,4
42454192,2
42454196,3
42429641,3
42446013,4
4999169388,2
42446016,3
1329122499,1
3670609093,3
3884600521,16
42429644,2
42429645,1
42429646,2
4235734223,19
4235734225,1
42438795,1
42429657,6
42429659,5
3579432156,6
4561702109,7
3579432159,1
42454240,2
4561702113,1
2089938148,1
5119773926,2
42429672,3
42429676,4
42439887,1
42429682,2
5119773940,1
2384399605,3
42429688,3
42437881,5
42429690,4
42429693,3
42429694,2
42437890,4
42446086,3
42429707,2
42429708,2
42446093,4
2428684163,7
5115916407,7
42446041,2
561949979,2
42437917,1
42437918,3
42437920,1
3060682017,5
42437923,10
42437925,5
42437926,2
42429735,10
42437928,1
42437929,1
42437932,4
42429741,2
42429661,1
42429744,1
42431027,2
42446132,3
42441950,1
42437942,2
42436489,8
42437944,2
42429754,1
42437949,3
42437951,14
42429762,1
3919359299,1
3579432161,2
42446152,3
42429769,6
42446155,11
4695707873,2
42429773,31
42437967,1
42446161,11
42446164,4
42429782,2
42446169,2
42437978,1
42447418,5
42454368,1
42446177,3
5377666402,1
416480371,198
5883469030,1
42446182,2
42446184,1
42454378,3
5407894891,37
42429806,1
5377666419,3
42429812,3
4918486932,1
5117963648,2
5117963649,2
42438018,2
42429827,1
5117963656,1
6001651081,4
42446218,6
5117963662,3
3817760664,1
42438034,3
4011396500,5
4011396501,1
1763787328,1
42431044,3
1544809882,23
42438043,3
42438045,8
5481868702,6
5481868703,1
42449427,6
42454433,3
4918486939,3
370888101,1
42455509,7
5759126952,3
3842788777,7
4205440426,3
42429868,2
4205440429,4
4290989487,1
4918486942,1
4301308489,5
42446270,5
42429685,1
1782787521,1
42446275,6
5401365957,9
5401365958,2
3235958215,4
42429896,2
42429900,1
5481999821,8
5481999822,21
42446072,1
4202950101,4
42453709,2
42421728,1
4301308496,175
42421731,1
5890772454,1
42421737,8
42421741,3
6031953400,2
370893396,1
6031953402,3
42446331,7
6031953405,12
42443349,2
42424235,4
42429960,2
42438153,1
1773121034,3
4207313495,3
42421772,8
42421775,2
42421776,3
42446353,5
42429970,3
42429971,3
42429974,3
42429976,8
42454553,8
42421786,6
42446363,8
42429980,3
42438173,3
5690420766,1
42421791,6
5174914593,3
42440125,2
42421803,1
42438189,6
42421806,4
42429999,6
42421809,1
42421810,1
42438199,2
42421820,1
4207731296,1
42421828,6
1584183222,1
1825803850,2
42421837,1
42430030,1
482807376,10
42430034,2
42454611,4
42430038,2
42421852,9
42454622,4
42438240,8
42421857,1
42436539,3
42430052,5
4207313510,1
42438246,1
42438247,7
1773063787,1
42430060,5
4492750446,2
42430063,2
42438257,3
42430068,6
42421877,2
42430075,4
42446461,6
42438271,2
42446466,6
42438275,7
3023172121,1
4296650376,8
42438281,11
42446478,1
42438288,1
42454673,2
42438291,1
42438292,7
42438295,9
42438297,3
42438300,1
42438306,1
5163273892,1
42421927,2
5726416552,21
3747899335,174
5377666732,3
42454701,1
5163273905,1
5163273906,219
42446521,8
1774036938,2
5163273919,692
42446528,4
5458505412,130
42446533,5
42437921,2
5458505418,2
401731275,133
4320194253,1
5306314446,3
5377666767,7
4635925384,3
4259278547,2
42421972,2
42446552,4
4259278553,1
3519874719,4
42421985,5
42446562,1
42431099,2
4320194279,6
3248774451,3
1203883754,15
42446571,3
42421996,1
42422000,10
5482216744,6
2698702581,15
42422006,1
2698702583,10
5378420476,1
5378420478,11
42422016,1
5482291251,14
42422018,1
3579426774,1
5482216748,1
42439905,12
42446604,12
5482216749,3
401731345,1774
42431107,8
42445855,1
3588534037,511
5490841347,1
42446617,2
42430244,1
1061531429,10
42430247,4
42430249,9
42430253,22
42430255,6
42430257,2
42430259,2
42429946,1
42451593,1
1061531448,1
42430265,7
42430269,14
1061531454,6
42430271,8
4321038145,10
42430274,2
42430277,6
60927817,1
42430282,4
42446668,2
42430288,2
42430292,4
42455694,6
42430295,13
42430298,2
42446138,6
42422110,3
42430304,64
42438498,3
1061531491,15
42433069,14
42430311,1
1061531496,1
42430314,2
42430317,3
42430320,2
42430324,1
1061531509,6
42430329,6
42438523,2
42430333,9
4481642369,2
42430338,4
42438531,1
1061531525,4
42430342,3
42446728,1
42430347,4
42428998,2
42430350,17
371337197,15
42430352,5
42438547,5
42430356,2
42430358,4
5048446874,1
42430363,2
1061531550,1
42430367,1
581365664,1
42430371,7
3505942436,9
42430375,3
42430378,13
2165157806,4
42430384,12
2165157809,3
42446772,2
42452130,1
1061531575,4
1764626360,1
42430394,1
1764626363,3
5263790014,6
1061531593,11
42435234,2
1215606737,1
42454994,1
1061531603,6
5152337879,6
5152337886,1
42455007,1
42455013,4
42435275,1
42425681,1
1203884010,5
1061531631,2
42455026,7
1061531645,2
42455039,1
406048768,1
1504153604,2
1061531654,3
4163940359,6
5004570633,1
42430474,8
42455051,4
42430482,3
1203806575,1
42430485,13
42430488,4
1504153626,2
42446875,1
1061531682,4
42446885,1
2496639018,3
42455083,4
2496639020,9
42438702,2
1061531695,3
42438704,5
3718672433,9
3718672435,2
3718672436,2
3718672437,1
3718672438,1
42443020,7
3718672443,1
1730318401,1
371337227,1
1061531717,9
42455113,1
2481877068,2
42446925,7
1061531727,2
5117972561,2
1061531730,1
1061531731,1
42446932,6
5117972565,3
42446934,3
1061531736,1
5122601050,2
42446941,2
42446942,3
5481885792,16
5481885793,8
42446949,4
5481869414,8
5522139153,4
5296795756,8
5296795757,1
42446959,39
1209576808,1
1764405363,9
4493840500,2
4493840503,14
42442584,23
5115916411,1
42429006,10
4493840510,5
42438784,13
42446977,3
4493840514,1
42446187,4
42438788,2
4493840518,11
4528918663,1
42446986,3
1061531787,5
42455181,7
5481998023,3
42446991,8
42431666,3
5041369234,1
5041369236,2
764738926,3
5041369238,1
42438809,4
1061531802,4
1061531807,18
42447009,20
1061531810,1
4577988774,11
1061531815,1
42447020,4
42438836,8
42447030,2
42438839,2
5883533073,1
5119807677,12
42436640,12
4544917699,8
5481959620,11
42455238,2
1061531847,3
2140997997,1
42438859,2
42455245,3
42438862,12
42438867,1
42447060,2
5828423894,2
42430680,2
42455259,1
42447069,1
3817631967,3
42430688,2
42438881,2
42430691,1
42447076,4
42430694,3
42438889,2
42430698,1
42438891,6
1695379692,1
42438894,6
42430704,3
42430707,8
3907629304,3
42430713,2
42438908,3
42438913,3
765365633,164
42438920,4
3589888044,1
42447115,2
370897167,202
42430736,6
42447126,5
42430745,1
42430747,2
42447132,5
42447136,4
42438949,1
42455335,4
42447144,1
42438953,3
42447149,4
42434129,13
42438961,1
42438963,1
60920116,168
4505948472,3
42438971,1
42438973,7
42447166,6
42447169,1
42447176,3
42447179,3
42447182,9
42431203,1
3519902038,1
3519902039,2
42447192,4
42447196,4
42447199,54
42447201,5
42455396,1
5481886054,4
42447207,4
42447208,1
5481886057,32
42446472,7
5481877867,8
4298781037,2
4298781038,1
4298781039,1
42447230,1
42448655,2
1764400304,9
42433107,10
3718670403,1
42447255,3
3514651038,7
595481001,1
42447281,1
42430898,1
1762221470,8
42447295,2
42430914,1
42448930,1
5689234166,3
5254361544,1
5721677302,1
42430924,2
3900961229,11
3718670413,4
3900961232,4
42439416,1
42447317,5
3212472790,2
42430938,2
561035343,9
42430942,1
42447330,2
3900961254,1
561035345,7
42447336,3
4321038135,2
5487825387,40
5487825388,9
3976008173,2
42436929,3
42430959,3
205025778,1
42448979,3
4747399672,1
42427136,3
42439170,1
3023172099,2
42430981,1
42430983,12
42430984,1
42430985,5
42439178,1
561035351,2
42439181,2
3900964270,1
5278159382,1
42431000,6
4298773017,1
42431002,2
3023172123,2
42431004,2
42431005,2
42431007,3
42431008,5
42431009,3
42439207,2
42439210,2
42447404,10
42439213,12
42431024,1
42435336,2
1251856947,6
561035358,2
42431030,2
5890982665,1
42439225,2
42431034,2
42453087,3
42439228,1
42431037,4
42431039,1
561035360,3
42439236,3
1761415755,5
42435341,1
42431057,2
4115968597,11
1584624215,1
3602667620,3
42455643,18
1731564125,5
42439440,5
42438024,6
42439272,3
42439275,10
4298764909,1
42455662,1
42431089,2
4298961522,21
42431094,6
42428130,2
4298764920,1
5522182777,10
4298764923,1
4298764925,4
42431102,6
3360772885,1
4298764929,3
42431106,5
5458524666,3
42431108,5
42431111,1
42431113,4
42431116,2
42431118,3
42455695,5
42455705,1
42439323,1
42436641,1
3371135656,3
42431260,4
4163883691,7
42431207,3
3898143420,1
42431165,1
42431168,4
42427168,1
42439362,17
2141026500,2
42455751,1
42439371,1
42431180,7
42455761,8
42431186,2
42439384,4
42431193,4
3099327951,10
42439392,3
42431201,4
3119952610,11
42439395,3
42439399,2
42431210,2
42439403,7
5689234156,3
5689234157,4
42439406,2
3639382768,2
42439409,4
3099327955,5
371206270,34
4376122102,3
4376122103,3
4376122104,3
4376122105,1
4376122109,5
42431230,5
42437211,4
42443563,4
761860869,3
42439432,2
42431242,21
561042190,11
561042191,1
561042192,1
561042193,1
42432847,12
42431252,12
561042197,1
561042200,3
42431257,6
561042204,1
42439464,3
4207863943,12
42429029,4
42423101,2
42439486,1
42439488,1
42439489,6
42439490,12
3946500931,1
42443574,4
4236104521,1
4236104522,3
42423116,2
42439506,3
5147808597,5
5147808598,4
627905367,3
42455897,1
2141026505,3
4487582555,3
4487582556,4
627905378,22
42427196,1
42439537,4
3829871478,6
2141026506,6
42455929,1
5130933115,2
42455934,2
596775808,1
5481960321,7
42423170,1
42439556,4
5148103557,3
42439559,2
42439561,4
5148103563,13
4918486923,1
5148103566,14
42439567,6
596775825,1
42435395,13
42446190,2
4298757018,14
4332540827,1
42441771,4
5829907363,2
4298757028,2
4298757029,3
42439590,1
1733612459,5
5690422189,10
42439598,2
42439599,2
4298757041,2
5721677299,1
4298757044,1
42439497,1
5481998050,2
596775867,2
42439613,7
4298757058,8
596775876,1
42442230,3
1769485254,1
4461990857,28
4207962274,6
2141026509,3
596775892,2
42431447,2
4298757082,7
596775900,1
42431453,5
42459041,2
42431459,1
42431461,9
4785165288,5
596775914,1
42456049,1
596775930,1
42456060,1
5490791421,3
42423295,1
42456066,3
596775941,1
596775946,1
42435415,4
42456076,2
596775951,1
5115917328,12
5115917334,6
596775963,1
42439708,2
42439514,1
42439711,3
5375822000,1
42456101,3
42439718,6
42443612,2
596775979,1
42439728,1
596775985,3
1332843571,1
42443614,7
42431544,1
42431549,2
596775998,1
42431556,10
42431560,3
5422624268,5
42431563,13
596776017,2
4302910549,1
42428601,6
1332843611,1
4302910559,7
371037281,2
5883469005,1
42439783,5
4597668028,6
596776046,1
2141026493,4
3377460336,1
2141026494,7
5161751673,4
42439802,2
4191922367,3
42456197,23
5463840961,2
2141026498,1
596776078,1
42439823,30
42450456,3
42439826,12
42456211,1
42439830,2
596776089,1
42439834,6
42431643,3
42439836,20
