"((40.864627899999995, -73.908901), (40.864627899999995, -73.9088625))",1
"((40.82036970000001, -73.9381329), (40.82036970000001, -73.93813270000001))",6
"((40.8372374, -73.91504599999999), (40.8372407, -73.91504599999999))",2
"((40.7221987, -73.97712170000001), (40.7221995, -73.97712170000001))",3
"((40.800521200000006, -73.96798670000001), (40.800521200000006, -73.9679842))",1
"((40.8546265, -73.9380436), (40.8546265, -73.9380429))",2
"((40.830129299999996, -73.9309444), (40.8301326, -73.9309444))",1
"((40.433513700000006, -73.9414235), (40.6866757, -73.9414235))",3
"((40.7548431, -73.982012), (40.7548436, -73.982012))",5
"((40.8698529, -73.91756090000001), (40.8699027, -73.91756090000001))",2
"((40.433513700000006, -73.92435019999999), (40.6866757, -73.92435019999999))",3
"((40.734777, -73.9368592), (40.7347773, -73.9368592))",1
"((40.693573, -73.97792829999999), (40.694001, -73.97792829999999))",1
"((40.774180799999996, -73.90162409999999), (40.774180799999996, -73.8958228))",6
"((40.7678484, -73.98762950000001), (40.7678492, -73.98762950000001))",13
"((40.83736029999999, -73.941073), (40.8373617, -73.941073))",3
"((40.826396200000005, -73.90260620000001), (40.826396200000005, -73.90162409999999))",4
"((40.433513700000006, -73.9715875), (40.6866757, -73.9715875))",4
"((40.433513700000006, -73.95139759999999), (40.6866757, -73.95139759999999))",5
"((40.74497120000001, -73.9860462), (40.74497120000001, -73.9860449))",1
"((40.8409376, -73.9126995), (40.8409422, -73.9126995))",1
"((40.803219399999996, -73.9110344), (40.803219399999996, -73.91103299999999))",1
"((40.433513700000006, -73.9306498), (40.6866757, -73.9306498))",1
"((40.7089167, -73.9496523), (40.708918, -73.9496523))",1
"((40.433513700000006, -73.99524040000001), (40.6866757, -73.99524040000001))",1
"((40.433513700000006, -73.93464770000001), (40.6866757, -73.93464770000001))",1
"((40.433513700000006, -73.91280340000002), (40.6866757, -73.91280340000002))",1
"((40.433513700000006, -73.9824173), (40.6866757, -73.9824173))",2
"((40.7565539, -73.9921473), (40.75655510000001, -73.9921473))",12
"((40.433513700000006, -73.9866259), (40.6866757, -73.9866259))",1
"((40.7001759, -73.94672309999999), (40.700176500000005, -73.94672309999999))",1
"((40.7928814, -73.943724), (40.7928814, -73.9437235))",3
"((40.699368799999995, -73.931555), (40.699369700000005, -73.931555))",2
"((40.7561977, -73.973577), (40.7561977, -73.97357579999999))",1
"((40.7154264, -73.9636256), (40.7154284, -73.9636256))",2
"((40.433513700000006, -73.9816809), (40.6866757, -73.9816809))",3
"((40.7234638, -73.99292309999998), (40.7234641, -73.99292309999998))",1
"((40.7178725, -73.95554720000001), (40.717872799999995, -73.95554720000001))",1
"((40.7645401, -73.9807571), (40.7645408, -73.9807571))",2
"((40.7645658, -73.9717573), (40.764566200000004, -73.9717573))",2
"((40.8309055, -73.9360525), (40.8309057, -73.9360525))",4
"((40.6917447, -73.9789493), (40.692368200000004, -73.9789493))",1
"((40.7955006, -73.94610159999999), (40.7955013, -73.94610159999999))",1
"((40.433513700000006, -73.96316920000001), (40.6866757, -73.96316920000001))",2
"((40.7510555, -73.94645870000001), (40.751055799999996, -73.94645870000001))",1
"((40.433513700000006, -73.93703559999999), (40.6866757, -73.93703559999999))",1
"((40.433513700000006, -73.9313916), (40.6866757, -73.9313916))",2
"((40.8393259, -73.9095248), (40.839330700000005, -73.9095248))",1
"((40.433513700000006, -73.9559469), (40.6866757, -73.9559469))",1
"((40.751078799999995, -73.9436075), (40.7510794, -73.9436075))",1
"((40.8207105, -73.90162409999999), (40.8207105, -73.8958228))",2
"((40.8269989, -73.9092908), (40.8269989, -73.9092868))",1
"((40.7163722, -73.9666412), (40.7163722, -73.96664059999999))",1
"((40.8607623, -73.904777), (40.8607623, -73.9045553))",3
"((40.433513700000006, -73.9362062), (40.6866757, -73.9362062))",8
"((40.856825, -73.90162409999999), (40.856825, -73.8958228))",1
"((40.8706029, -73.906352), (40.8706941, -73.906352))",1
"((40.7531865, -73.90260620000001), (40.7531865, -73.90162409999999))",1
"((40.85053920000001, -73.9052527), (40.85053920000001, -73.904777))",1
"((40.7083166, -73.9408012), (40.7083172, -73.9408012))",1
"((40.433513700000006, -73.907741), (40.6866757, -73.907741))",2
"((40.812194, -73.928748), (40.812196500000006, -73.928748))",1
"((40.813616499999995, -73.904033), (40.813616499999995, -73.9038243))",1
"((40.433513700000006, -73.9151108), (40.6866757, -73.9151108))",1
"((40.774694000000004, -73.9623368), (40.7746945, -73.9623368))",1
"((40.8213445, -73.9394075), (40.8213463, -73.9394075))",1
"((40.795694299999994, -73.93873740000001), (40.7956958, -73.93873740000001))",6
"((40.7903774, -73.97150490000001), (40.7903774, -73.9715042))",1
"((40.433513700000006, -73.9232162), (40.6866757, -73.9232162))",3
"((40.7485201, -73.9887163), (40.7485201, -73.9887154))",5
"((40.433513700000006, -73.99219709999998), (40.6866757, -73.99219709999998))",2
"((40.7525132, -73.9815988), (40.7525132, -73.9815974))",3
"((40.7724896, -73.9078723), (40.7724896, -73.907836))",3
"((40.748832, -73.9698329), (40.7488348, -73.9698329))",1
"((40.773136, -73.9566773), (40.773136, -73.9566757))",2
"((40.8328255, -73.9438714), (40.8328255, -73.9438702))",5
"((40.773332, -73.9600883), (40.773332, -73.9600881))",2
"((40.8666506, -73.90162409999999), (40.8666506, -73.8958228))",1
"((40.6917447, -73.98481340000001), (40.692368200000004, -73.98481340000001))",2
"((40.7440157, -73.9856962), (40.744016200000004, -73.9856962))",1
"((40.7144952, -73.9850278), (40.7144965, -73.9850278))",1
"((40.852796600000005, -73.9038243), (40.852796600000005, -73.90302009999999))",1
"((40.7168345, -73.96213859999999), (40.7168349, -73.96213859999999))",1
"((40.433513700000006, -73.96383440000001), (40.6866757, -73.96383440000001))",1
"((40.433513700000006, -73.9661381), (40.6866757, -73.9661381))",1
"((40.8350152, -73.91206), (40.835023, -73.91206))",1
"((40.7197803, -73.9556471), (40.7197803, -73.9556469))",2
"((40.694119799999996, -73.94026540000002), (40.694303999999995, -73.94026540000002))",2
"((40.7181527, -73.99382920000001), (40.7181531, -73.99382920000001))",9
"((40.757838899999996, -73.99121269999999), (40.757838899999996, -73.99121170000001))",14
"((40.833388, -73.91004609999999), (40.83339229999999, -73.91004609999999))",4
"((40.7249875, -73.9386834), (40.7249875, -73.9386828))",1
"((40.7840144, -73.9824811), (40.7840144, -73.98247990000002))",1
"((40.721034, -73.9893122), (40.7210355, -73.9893122))",3
"((40.433513700000006, -73.9528059), (40.6866757, -73.9528059))",1
"((40.7475959, -73.90162409999999), (40.7475959, -73.8958228))",2
"((40.6866757, -73.9697852), (40.6917447, -73.9697852))",1
"((40.8193679, -73.94446020000001), (40.8193695, -73.94446020000001))",1
"((40.7344987, -73.9583507), (40.7344987, -73.95835059999999))",1
"((40.7845069, -73.9754827), (40.7845088, -73.9754827))",10
"((40.822323600000004, -73.92503), (40.8223246, -73.92503))",6
"((40.87419310000001, -73.9091186), (40.87419310000001, -73.9091054))",4
"((40.714842299999994, -73.94865959999998), (40.714842299999994, -73.94865920000001))",1
"((40.6866757, -73.94200579999999), (40.6917447, -73.94200579999999))",1
"((40.7653433, -73.9061282), (40.7653433, -73.90607800000001))",1
"((40.860927399999994, -73.92030849999999), (40.8609286, -73.92030849999999))",1
"((40.75525, -73.9732769), (40.755251, -73.9732769))",1
"((40.811555, -73.95442259999999), (40.8115561, -73.95442259999999))",1
"((40.433513700000006, -73.9575719), (40.6866757, -73.9575719))",1
"((40.433513700000006, -73.94149559999998), (40.6866757, -73.94149559999998))",1
"((40.749706599999996, -73.9934259), (40.749706599999996, -73.9934252))",6
"((40.6940628, -73.9474965), (40.694119799999996, -73.9474965))",1
"((40.852897999999996, -73.918207), (40.85290139999999, -73.918207))",1
"((40.7723823, -73.9607865), (40.7723823, -73.9607847))",1
"((40.8089856, -73.8958228), (40.8089856, -73.8938515))",1
"((40.8400945, -73.9138324), (40.8400945, -73.9138312))",3
"((40.799581599999996, -73.938817), (40.799581599999996, -73.9388165))",2
"((40.7124433, -73.9970331), (40.712444899999994, -73.9970331))",1
"((40.8830659, -73.907836), (40.970498299999996, -73.907836))",1
"((40.8129706, -73.9257953), (40.8129723, -73.9257953))",2
"((40.7000975, -73.90162409999999), (40.7000975, -73.8958228))",2
"((40.433513700000006, -73.99043909999999), (40.6866757, -73.99043909999999))",1
"((40.70574179999999, -73.9395163), (40.70574179999999, -73.9395156))",2
"((40.748931400000004, -73.9373765), (40.748932399999994, -73.9373765))",5
"((40.433513700000006, -73.9601007), (40.6866757, -73.9601007))",7
"((40.433513700000006, -73.97421800000001), (40.6866757, -73.97421800000001))",2
"((40.867650399999995, -73.90162409999999), (40.867650399999995, -73.8958228))",3
"((40.809701200000006, -73.9440852), (40.8097028, -73.9440852))",3
"((40.433513700000006, -73.935426), (40.6866757, -73.935426))",1
"((40.76891810000001, -73.9675355), (40.76891810000001, -73.967535))",3
"((40.863913700000005, -73.9234505), (40.863913700000005, -73.9234498))",3
"((40.7428419, -73.994711), (40.742842700000004, -73.994711))",4
"((40.433513700000006, -73.9372782), (40.6866757, -73.9372782))",1
"((40.78549520000001, -73.9729045), (40.78549520000001, -73.9729031))",1
"((40.433513700000006, -73.9852193), (40.6866757, -73.9852193))",1
"((40.433513700000006, -73.92193909999999), (40.6866757, -73.92193909999999))",2
"((40.775437, -73.9839742), (40.7754378, -73.9839742))",1
"((40.433513700000006, -73.9868007), (40.6866757, -73.9868007))",1
"((40.433513700000006, -73.92193309999999), (40.6866757, -73.92193309999999))",2
"((40.433513700000006, -73.9092646), (40.6866757, -73.9092646))",1
"((40.8614803, -73.92494599999999), (40.8614891, -73.92494599999999))",2
"((40.7448206, -73.97388829999998), (40.7448206, -73.9738872))",2
"((40.823572799999994, -73.9376746), (40.8235756, -73.9376746))",6
"((40.433513700000006, -73.95861090000001), (40.6866757, -73.95861090000001))",3
"((40.7938719, -73.94509520000001), (40.7938734, -73.94509520000001))",6
"((40.791157399999996, -73.9733495), (40.791157399999996, -73.97334920000002))",2
"((40.433513700000006, -73.92335200000001), (40.6866757, -73.92335200000001))",1
"((40.8349573, -73.94409300000001), (40.8349592, -73.94409300000001))",4
"((40.7969164, -73.9691469), (40.796917799999996, -73.9691469))",2
"((40.7121307, -73.9922282), (40.7121307, -73.9922278))",2
"((40.433513700000006, -73.9918243), (40.6866757, -73.9918243))",1
"((40.433513700000006, -73.92985920000001), (40.6866757, -73.92985920000001))",1
"((40.8040439, -73.9366199), (40.8040466, -73.9366199))",10
"((40.781827299999996, -73.9473223), (40.781827299999996, -73.947322))",9
"((40.6979215, -73.924849), (40.6979215, -73.92484870000001))",1
"((40.833352000000005, -73.9197994), (40.8333588, -73.9197994))",1
"((40.8455705, -73.9116596), (40.8455723, -73.9116596))",1
"((40.824602, -73.9501136), (40.82460510000001, -73.9501136))",7
"((40.701484, -73.94442120000001), (40.7014846, -73.94442120000001))",1
"((40.433513700000006, -73.9237078), (40.6866757, -73.9237078))",3
"((40.6978321, -73.908074), (40.6978321, -73.908011))",1
"((40.812124299999994, -73.9102739), (40.812126, -73.9102739))",2
"((40.433513700000006, -73.9619204), (40.6866757, -73.9619204))",1
"((40.433513700000006, -73.9412769), (40.6866757, -73.9412769))",1
"((40.7300663, -73.9806159), (40.7300663, -73.9806152))",1
"((40.751047899999996, -73.987712), (40.7510495, -73.987712))",12
"((40.8401001, -73.9155594), (40.8401015, -73.9155594))",5
"((40.7007051, -73.9257077), (40.700705600000006, -73.9257077))",2
"((40.752530799999995, -73.9932232), (40.752530799999995, -73.993223))",8
"((40.433513700000006, -73.96189090000001), (40.6866757, -73.96189090000001))",4
"((40.8172567, -73.9404044), (40.8172591, -73.9404044))",6
"((40.857030200000004, -73.9038243), (40.857030200000004, -73.90302009999999))",1
"((40.433513700000006, -73.9955593), (40.6866757, -73.9955593))",1
"((40.8474421, -73.91556070000001), (40.8474436, -73.91556070000001))",1
"((40.76657, -73.9904243), (40.76657, -73.99042359999999))",1
"((40.846917600000005, -73.9382345), (40.846919899999996, -73.9382345))",2
"((40.7487465, -73.9506366), (40.7487465, -73.9506358))",1
"((40.433513700000006, -73.95452709999999), (40.6866757, -73.95452709999999))",1
"((40.433513700000006, -73.98902890000001), (40.6866757, -73.98902890000001))",1
"((40.433513700000006, -73.91166700000001), (40.6866757, -73.91166700000001))",1
"((40.8098446, -73.9366075), (40.8098468, -73.9366075))",4
"((40.7272919, -73.98551929999999), (40.7272924, -73.98551929999999))",2
"((40.747729799999995, -73.9868398), (40.747729799999995, -73.98683840000001))",33
"((40.7568897, -73.96551679999999), (40.7568897, -73.9655149))",5
"((40.433513700000006, -73.9298689), (40.6866757, -73.9298689))",1
"((40.7834906, -73.9841782), (40.7834906, -73.9841781))",1
"((40.433513700000006, -73.9863913), (40.6866757, -73.9863913))",1
"((40.433513700000006, -73.9396921), (40.6866757, -73.9396921))",2
"((40.433513700000006, -73.92492800000001), (40.6866757, -73.92492800000001))",1
"((40.715432799999995, -73.9560757), (40.715432799999995, -73.9560752))",2
"((40.791891299999996, -73.9484844), (40.791893200000004, -73.9484844))",1
"((40.433513700000006, -73.93339759999999), (40.6866757, -73.93339759999999))",1
"((40.8147701, -73.9240308), (40.8147701, -73.9240303))",1
"((40.7946044, -73.9478146), (40.7946044, -73.94781400000001))",6
"((40.712907200000004, -73.9623179), (40.712907200000004, -73.9623172))",1
"((40.433513700000006, -73.9210902), (40.6866757, -73.9210902))",4
"((40.433513700000006, -73.9758699), (40.6866757, -73.9758699))",1
"((40.433513700000006, -73.9467334), (40.6866757, -73.9467334))",3
"((40.694429, -73.9701004), (40.694855, -73.9701004))",2
"((40.70986920000001, -73.9436172), (40.70986920000001, -73.9436168))",3
