"(40.672233879, -73.880335048)"
"(40.672242619, -73.953061365)"
"(40.672242886, -73.798336657)"
"(40.672250312, -73.870176252)"
"(40.672260603, -73.965029797)"
"(40.672260603, -73.965029797)"
"(40.672260603, -73.965029797)"
"(40.672280091, -73.906517764)"
"(40.672289566, -73.825189883)"
"(40.672309957, -73.794360178)"
"(40.672320042, -73.954478058)"
"(40.672323235, -73.893027949)"
"(40.672354932, -73.922256912)"
"(40.672359143, -73.764200851)"
"(40.672362948, -73.802676675)"
"(40.672366841, -73.972120695)"
"(40.672372851, -74.005080832)"
"(40.672375296, -73.990268056)"
"(40.672384309, -73.939128094)"
"(40.672388425, -73.947480783)"
"(40.672393039, -73.785740438)"
"(40.672416579, -73.905598307)"
"(40.672416579, -73.905598307)"
"(40.672416579, -73.905598307)"
"(40.672418314, -73.863553604)"
"(40.672438882, -73.756363351)"
"(40.672446507, -73.797063487)"
"(40.672457867, -73.874173757)"
"(40.672463159, -73.948868635)"
"(40.672490835, -73.887450795)"
"(40.672503534, -73.98353396)"
"(40.672503534, -73.98353396)"
"(40.672522334, -73.891672161)"
"(40.672522334, -73.891672161)"
"(40.672523953, -73.933554687)"
"(40.672523953, -73.933554687)"
"(40.67255717, -73.862605213)"
"(40.672567836, -73.998826224)"
"(40.672567836, -73.998826224)"
"(40.672567836, -73.998826224)"
"(40.672571612, -73.728597271)"
"(40.672573951, -73.910176398)"
"(40.672573951, -73.910176398)"
"(40.672573951, -73.910176398)"
"(40.672582709, -73.918240709)"
"(40.672595147, -73.775144746)"
"(40.672595147, -73.775144746)"
"(40.672595147, -73.775144746)"
"(40.672615329, -73.93494972)"
"(40.672615329, -73.93494972)"
"(40.672617632, -73.899912979)"
"(40.672625481, -74.000596265)"
"(40.672634452, -73.877569312)"
"(40.672647206, -73.782231972)"
"(40.672657816, -73.770739241)"
"(40.672658718, -73.89076709)"
"(40.672658718, -73.89076709)"
"(40.67268953, -73.903755777)"
"(40.672690193, -73.960869429)"
"(40.672696249, -74.011724827)"
"(40.672705716, -73.872424874)"
"(40.672705716, -73.872424874)"
"(40.672705716, -73.872424874)"
"(40.672705716, -73.872424874)"
"(40.672705716, -73.872424874)"
"(40.672714385, -73.758150421)"
"(40.672730058, -73.920922633)"
"(40.672730765, -73.802686402)"
"(40.672730765, -73.802686402)"
"(40.672765215, -73.876646196)"
"(40.672786795, -73.866472889)"
"(40.672786795, -73.866472889)"
"(40.672789843, -73.773651622)"
"(40.672789843, -73.773651622)"
"(40.672789843, -73.773651622)"
"(40.672789843, -73.773651622)"
"(40.672789843, -73.773651622)"
"(40.672801981, -73.914047844)"
"(40.672815569, -73.894130285)"
"(40.672823107, -73.792761584)"
"(40.672826826, -73.907165895)"
"(40.67283536, -73.981601607)"
"(40.67284497, -73.808547783)"
"(40.672856942, -73.967495294)"
"(40.672898715, -73.875723072)"
"(40.672898715, -73.875723072)"
"(40.672898715, -73.875723072)"
"(40.672936717, -73.968126128)"
"(40.672937363, -73.76241433)"
"(40.672957498, -73.909256609)"
"(40.672975848, -73.941860139)"
"(40.672988098, -73.837344108)"
"(40.673018624, -73.910201034)"
"(40.673024184, -73.897168966)"
"(40.673053393, -73.943244389)"
"(40.67305686, -73.888066295)"
"(40.673091082, -73.892287693)"
"(40.673121354, -73.750780298)"
"(40.673128177, -73.944628645)"
"(40.673134637, -73.952977821)"
"(40.673154716, -73.873876833)"
"(40.673154716, -73.873876833)"
"(40.673164918, -73.90776746)"
"(40.673164918, -73.90776746)"
"(40.673184324, -73.863735893)"
"(40.67319048, -73.887172028)"
"(40.673202944, -73.946012906)"
"(40.673202944, -73.946012906)"
"(40.673224725, -73.891382619)"
"(40.673235132, -73.882424156)"
"(40.673238089, -73.900070667)"
"(40.673238089, -73.900070667)"
"(40.673241747, -73.904375041)"
"(40.673245965, -73.964989625)"
"(40.673321356, -73.886284974)"
"(40.673321356, -73.886284974)"
"(40.673321356, -73.886284974)"
"(40.673324484, -73.91539184)"
"(40.67332803, -73.994849884)"
"(40.67332803, -73.994849884)"
"(40.673355172, -73.948781431)"
"(40.673358361, -73.890477543)"
"(40.673365986, -73.881551513)"
"(40.673379247, -73.984463837)"
"(40.673393934, -73.87680005)"
"(40.673489256, -73.889583282)"
"(40.673496801, -73.880646419)"
"(40.673504591, -73.951553578)"
"(40.673522789, -73.992625571)"
"(40.673552817, -73.866669632)"
"(40.673568502, -73.936264624)"
"(40.673607487, -73.821887824)"
"(40.673609683, -73.95346777)"
"(40.67363472, -73.763835838)"
"(40.67368625, -73.865757291)"
"(40.673691555, -73.922132783)"
"(40.673698657, -73.905924551)"
"(40.673710733, -73.930658663)"
"(40.673710733, -73.930658663)"
"(40.673710733, -73.930658663)"
"(40.673725073, -73.947353555)"
"(40.67374001, -73.956863621)"
"(40.673761118, -73.878803772)"
"(40.673761118, -73.878803772)"
"(40.673772142, -73.92360715)"
"(40.673772142, -73.92360715)"
"(40.673781007, -73.896349456)"
"(40.673781247, -73.869600071)"
"(40.673793035, -73.940381361)"
"(40.673844225, -73.916732256)"
"(40.673844225, -73.916732256)"
"(40.673844225, -73.916732256)"
"(40.67385892, -73.891543814)"
"(40.67386333, -73.933427175)"
"(40.673890125, -73.886893257)"
"(40.67392437, -73.891093077)"
"(40.673931877, -74.005221547)"
"(40.673949883, -73.811122224)"
"(40.673971768, -73.781614787)"
"(40.673975025, -73.985707439)"
"(40.673977541, -73.983966202)"
"(40.673977541, -73.983966202)"
"(40.673986747, -73.974210944)"
"(40.673992562, -73.890642334)"
"(40.67400885, -73.736418016)"
"(40.674011797, -73.812055758)"
"(40.674019979, -73.964945958)"
"(40.674019979, -73.964945958)"
"(40.674019979, -73.964945958)"
"(40.674028151, -73.876961105)"
"(40.674085974, -73.938946289)"
"(40.674085974, -73.938946289)"
"(40.674088004, -73.963046059)"
"(40.674095668, -73.798367106)"
"(40.674095668, -73.798367106)"
"(40.674128669, -73.898389377)"
"(40.674136181, -73.922092609)"
"(40.674142128, -73.936206395)"
"(40.674142128, -73.936206395)"
"(40.674165799, -73.729535313)"
"(40.674180567, -74.016635175)"
"(40.674181221, -73.988757273)"
"(40.674181557, -73.866830603)"
"(40.674188253, -73.967829916)"
"(40.674188253, -73.967829916)"
"(40.674196403, -73.880342342)"
"(40.674206473, -73.999832007)"
"(40.674206473, -73.999832007)"
"(40.674206473, -73.999832007)"
"(40.674211166, -73.871138593)"
"(40.67421288, -73.735620489)"
"(40.674227739, -73.857273487)"
"(40.674227739, -73.857273487)"
"(40.674227739, -73.857273487)"
"(40.674227739, -73.857273487)"
"(40.674227739, -73.857273487)"
"(40.674227739, -73.857273487)"
"(40.674252208, -73.985393739)"
"(40.674262619, -73.904153669)"
"(40.674265104, -73.897484299)"
"(40.67428977, -73.764709551)"
"(40.674304295, -73.789191563)"
"(40.674304295, -73.789191563)"
"(40.674305016, -74.007871297)"
"(40.674305016, -74.007871297)"
"(40.674309371, -73.982026598)"
"(40.674313178, -73.84687268)"
"(40.674321905, -73.950082118)"
"(40.674327192, -73.879422815)"
"(40.674343706, -73.998869454)"
"(40.674354967, -73.820699758)"
"(40.674366695, -73.918072688)"
"(40.674369253, -73.863048508)"
"(40.674383607, -73.883561334)"
"(40.674383607, -73.883561334)"
"(40.674383681, -73.738294783)"
"(40.674392913, -74.006858284)"
"(40.674392913, -74.006858284)"
"(40.674392913, -74.006858284)"
"(40.674393442, -73.887937873)"
"(40.674404217, -73.896510715)"
"(40.674420565, -73.905963188)"
"(40.674450066, -73.927802677)"
"(40.674450173, -73.972314497)"
"(40.674459245, -73.938909896)"
"(40.674460716, -73.878499675)"
"(40.674460716, -73.878499675)"
"(40.674464333, -74.005870501)"
"(40.674464824, -73.944504964)"
"(40.674464824, -73.944504964)"
"(40.674486933, -73.761817576)"
"(40.674495687, -73.930571326)"
"(40.674504245, -73.791977661)"
"(40.674504343, -73.802947931)"
"(40.674529484, -73.803203818)"
"(40.674540219, -73.763699242)"
"(40.674543547, -73.803402057)"
"(40.674547018, -73.751297708)"
"(40.674554954, -74.004940399)"
"(40.674559378, -73.873272128)"
"(40.674559378, -73.873272128)"
"(40.674579367, -73.791022079)"
"(40.674579367, -73.791022079)"
"(40.674582094, -73.963139519)"
"(40.674583308, -73.930221541)"
"(40.674583308, -73.930221541)"
"(40.674583308, -73.930221541)"
"(40.674583308, -73.930221541)"
"(40.674583308, -73.930221541)"
"(40.674583308, -73.930221541)"
"(40.674583308, -73.930221541)"
"(40.67458838, -73.803939081)"
"(40.674589765, -73.886610873)"
"(40.674592584, -73.796869491)"
"(40.674598622, -73.822061826)"
"(40.67459999, -73.930574822)"
"(40.67459999, -73.930574822)"
"(40.67459999, -73.930574822)"
"(40.67459999, -73.930574822)"
"(40.674606858, -73.90553392)"
"(40.674613031, -73.89079994)"
"(40.67462361, -74.003985059)"
"(40.67462361, -74.003985059)"
"(40.674643797, -73.958928749)"
"(40.674661927, -73.909156952)"
"(40.674679934, -73.852373203)"
"(40.674681599, -73.73653793)"
"(40.674682032, -73.739137206)"
"(40.674698936, -73.798033613)"
"(40.67470324, -74.002925168)"
"(40.67470324, -74.002925168)"
"(40.67470324, -74.002925168)"
"(40.674712212, -73.77983505)"
"(40.674715183, -73.88575986)"
"(40.674726641, -73.941123174)"
"(40.67474383, -74.011934282)"
"(40.674744707, -73.924997599)"
"(40.674749917, -73.997769895)"
"(40.674749917, -73.997769895)"
"(40.674749917, -73.997769895)"
"(40.674749917, -73.997769895)"
"(40.674749917, -73.997769895)"
"(40.674765214, -73.880961398)"
"(40.674785071, -73.95503877)"
"(40.674785071, -73.95503877)"
"(40.674785071, -73.95503877)"
"(40.674836619, -73.970050339)"
"(40.674841373, -73.817576433)"
"(40.674880294, -73.888996954)"
"(40.674880294, -73.888996954)"
"(40.674881362, -74.008660882)"
"(40.674881362, -74.008660882)"
"(40.674894695, -73.92776254)"
"(40.674894695, -73.92776254)"
"(40.674896429, -73.758120877)"
"(40.674914948, -73.944464933)"
"(40.674915309, -73.91384684)"
"(40.674936335, -74.007568544)"
"(40.674936335, -74.007568544)"
"(40.674937023, -73.77826969)"
"(40.674937023, -73.77826969)"
"(40.674944948, -73.964876975)"
"(40.674957839, -73.884129938)"
"(40.674961676, -73.976716112)"
"(40.67498697, -73.945845626)"
"(40.67498697, -73.945845626)"
"(40.67498697, -73.945845626)"
"(40.67498697, -73.945845626)"
"(40.674994741, -73.874814285)"
"(40.675005098, -73.808537977)"
"(40.67500776, -74.006577149)"
"(40.675014108, -73.76862936)"
"(40.675014108, -73.76862936)"
"(40.675014108, -73.76862936)"
"(40.675037685, -74.010239936)"
"(40.675039887, -73.755867159)"
"(40.675055183, -73.856085636)"
"(40.675061029, -73.809161501)"
"(40.675066162, -73.865148856)"
"(40.67510388, -74.005571333)"
"(40.67511643, -73.904375958)"
"(40.675122298, -73.931915378)"
"(40.675136459, -73.948617834)"
"(40.675146162, -73.918003234)"
"(40.675146162, -73.918003234)"
"(40.675146162, -73.918003234)"
"(40.675149368, -73.922632192)"
"(40.675149368, -73.922632192)"
"(40.675158914, -73.810260782)"
"(40.675170061, -73.956923983)"
"(40.675187533, -73.904062212)"
"(40.675208609, -73.789891704)"
"(40.675222446, -73.737793985)"
"(40.675222446, -73.737793985)"
"(40.675245847, -73.971052377)"
"(40.675248073, -73.873050907)"
"(40.675248073, -73.873050907)"
"(40.675248073, -73.873050907)"
"(40.675273852, -73.991165306)"
"(40.675276877, -74.003664242)"
"(40.675279637, -73.92046176)"
"(40.675282622, -73.906203515)"
"(40.675295872, -73.811760125)"
"(40.675298951, -73.890510408)"
"(40.675305296, -73.872672261)"
"(40.675309174, -73.740940925)"
"(40.675321855, -73.777140005)"
"(40.675323513, -73.783762622)"
"(40.67532485, -73.959916131)"
"(40.675357027, -73.872293624)"
"(40.675357027, -73.872293624)"
"(40.675357528, -73.921975818)"
"(40.675363311, -73.952770759)"
"(40.675399421, -73.881118891)"
"(40.675406718, -73.967068646)"
"(40.675411501, -73.87191498)"
"(40.675411501, -73.87191498)"
"(40.675411501, -73.87191498)"
"(40.675424793, -73.963304888)"
"(40.675435324, -73.889605296)"
"(40.675452762, -73.728225031)"
"(40.675455206, -73.813529796)"
"(40.675455206, -73.813529796)"
"(40.675491729, -73.800926137)"
"(40.675524169, -73.924913805)"
"(40.675524169, -73.924913805)"
"(40.675524169, -73.924913805)"
"(40.675524169, -73.924913805)"
"(40.675524756, -73.958610954)"
"(40.675529452, -73.999197501)"
"(40.675529452, -73.999197501)"
"(40.675539528, -73.752058298)"
"(40.675552679, -73.911005172)"
"(40.675564162, -73.814711977)"
"(40.675571392, -73.925778983)"
"(40.675571392, -73.925778983)"
"(40.675582879, -73.865746263)"
"(40.675615872, -73.926658587)"
"(40.675628973, -73.790117504)"
"(40.675630998, -73.998245744)"
"(40.675646399, -73.927184904)"
"(40.675646399, -73.927184904)"
"(40.675646399, -73.927184904)"
"(40.675648855, -73.842049539)"
"(40.675651878, -73.941609051)"
"(40.675658557, -73.949958542)"
"(40.675666018, -73.954717318)"
"(40.675672013, -74.006256358)"
"(40.675677305, -73.864347279)"
"(40.675693247, -73.84645492)"
"(40.675697092, -73.887816713)"
"(40.675721539, -73.896321204)"
"(40.675727746, -73.921495901)"
"(40.675727746, -73.921495901)"
"(40.675731171, -73.856704262)"
"(40.675731526, -73.908070348)"
"(40.675747262, -73.921939311)"
"(40.675754407, -74.005246926)"
"(40.675769912, -73.915161614)"
"(40.675769912, -73.915161614)"
"(40.675825395, -73.895827137)"
"(40.67582736, -73.953217468)"
"(40.675881357, -73.794605132)"
"(40.675889081, -73.882177933)"
"(40.675909472, -73.910968644)"
"(40.675909472, -73.910968644)"
"(40.675909472, -73.910968644)"
"(40.675909472, -73.910968644)"
"(40.67591076, -74.007099985)"
"(40.675915171, -73.969498267)"
"(40.675920629, -73.894911279)"
"(40.675922882, -73.917930176)"
"(40.675922882, -73.917930176)"
"(40.675938066, -73.866700915)"
"(40.67596554, -73.801916143)"
"(40.675973199, -73.818193426)"
"(40.675996168, -73.876971895)"
"(40.675996168, -73.876971895)"
"(40.675996168, -73.876971895)"
"(40.675996168, -73.876971895)"
"(40.675999231, -73.903159755)"
"(40.6760199, -73.881272806)"
"(40.676028472, -73.948530623)"
"(40.676028472, -73.948530623)"
"(40.676054311, -73.913740819)"
"(40.676054311, -73.913740819)"
"(40.676064292, -73.876510309)"
"(40.676080719, -73.905430888)"
"(40.676080719, -73.905430888)"
"(40.676080719, -73.905430888)"
"(40.676080719, -73.905430888)"
"(40.676080719, -73.905430888)"
"(40.676083154, -73.971657681)"
"(40.676088375, -73.96131087)"
"(40.676088375, -73.96131087)"
"(40.676121827, -73.848826133)"
"(40.676129601, -73.90479631)"
"(40.676177896, -73.95130288)"
"(40.676179189, -73.871152816)"
"(40.676179189, -73.871152816)"
"(40.676182227, -73.805041184)"
"(40.676182227, -73.805041184)"
"(40.676195535, -73.781874288)"
"(40.676198156, -73.908091336)"
"(40.676198156, -73.908091336)"
"(40.676199324, -73.909565848)"
"(40.676203066, -73.95959835)"
"(40.676206507, -73.901594812)"
"(40.676206507, -73.901594812)"
"(40.676216571, -73.930421721)"
"(40.676217578, -73.923366407)"
"(40.676217578, -73.923366407)"
"(40.676231908, -74.006944997)"
"(40.676231908, -74.006944997)"
"(40.676252379, -73.847917334)"
"(40.676271905, -73.982148645)"
"(40.676271905, -73.982148645)"
"(40.676271905, -73.982148645)"
"(40.676273655, -73.899889466)"
"(40.676312649, -73.870233239)"
"(40.676314096, -73.820287106)"
"(40.676314308, -74.005935557)"
"(40.676320808, -73.867756466)"
"(40.676328544, -73.874667574)"
"(40.676330602, -74.008682701)"
"(40.676330602, -74.008682701)"
"(40.676337363, -73.86546354)"
"(40.676337363, -73.86546354)"
"(40.676337363, -73.86546354)"
"(40.676337363, -73.86546354)"
"(40.676337363, -73.86546354)"
"(40.676339914, -73.939856334)"
"(40.676341439, -73.912320009)"
"(40.676354768, -73.919281585)"
"(40.676354768, -73.919281585)"
"(40.676354768, -73.919281585)"
"(40.676354768, -73.919281585)"
"(40.676368677, -73.86642606)"
"(40.676419849, -73.980461382)"
"(40.676419974, -73.891730724)"
"(40.67644414, -73.882779018)"
"(40.67644414, -73.882779018)"
"(40.676457529, -73.890807735)"
"(40.676462024, -73.873740791)"
"(40.676464235, -73.85687213)"
"(40.676464235, -73.85687213)"
"(40.676487297, -73.837065184)"
"(40.676492936, -73.949882208)"
"(40.676531272, -73.99756434)"
"(40.676538499, -73.821620422)"
"(40.676538735, -73.954410285)"
"(40.676538735, -73.954410285)"
"(40.676570513, -73.978781321)"
"(40.676602587, -73.890371271)"
"(40.676602587, -73.890371271)"
"(40.676606306, -73.930385263)"
"(40.676618619, -73.889913385)"
"(40.676654906, -73.822348361)"
"(40.676680341, -73.900418819)"
"(40.676680341, -73.900418819)"
"(40.676688128, -73.788437751)"
"(40.676701455, -74.002092456)"
"(40.676703619, -73.742204542)"
"(40.676703953, -73.779327351)"
"(40.67670924, -73.916000429)"
"(40.676748045, -73.871768206)"
"(40.676777404, -73.889484104)"
"(40.676785941, -73.972165715)"
"(40.676818353, -73.941499874)"
"(40.676818353, -73.941499874)"
"(40.676828327, -73.934538222)"
"(40.676848719, -73.834519025)"
"(40.676873607, -73.816539785)"
"(40.676876948, -74.006642227)"
"(40.676881449, -74.016480826)"
"(40.676888241, -73.780967114)"
"(40.6768927, -73.919219646)"
"(40.676900037, -73.77150699)"
"(40.676902346, -73.900047151)"
"(40.676902346, -73.900047151)"
"(40.676902346, -73.900047151)"
"(40.676908606, -73.781572723)"
"(40.676923734, -73.956291939)"
"(40.67693026, -73.805900644)"
"(40.676951775, -73.874821427)"
"(40.676960141, -73.951262652)"
"(40.67697558, -73.87911519)"
"(40.676980833, -73.937310479)"
"(40.676986849, -73.89328365)"
"(40.676986849, -73.89328365)"
"(40.677012634, -73.781428173)"
"(40.677026245, -73.921818842)"
"(40.67704431, -73.963621255)"
"(40.677051285, -73.922316333)"
"(40.677071862, -73.902476812)"
"(40.677091279, -73.864697713)"
"(40.677098195, -73.82504028)"
"(40.677101352, -73.923300497)"
"(40.677101352, -73.923300497)"
"(40.677109967, -74.010481805)"
"(40.677123201, -73.970763146)"
"(40.677123201, -73.970763146)"
"(40.677130187, -73.913638482)"
"(40.677133279, -73.797874821)"
"(40.677144346, -73.903807031)"
"(40.677144581, -73.897714211)"
"(40.677148662, -73.924281063)"
"(40.677174498, -73.877741239)"
"(40.677174498, -73.877741239)"
"(40.677174498, -73.877741239)"
"(40.677191751, -73.904701059)"
"(40.677232535, -73.969018171)"
"(40.677232535, -73.969018171)"
"(40.677232535, -73.969018171)"
"(40.677258911, -73.826042113)"
"(40.677264471, -73.761728341)"
"(40.677264471, -73.761728341)"
"(40.677265881, -73.984697271)"
"(40.677272421, -73.949809518)"
"(40.677273361, -73.891476972)"
"(40.677273361, -73.891476972)"
"(40.677273361, -73.891476972)"
"(40.677273361, -73.891476972)"
"(40.677282897, -73.94284782)"
"(40.677283151, -73.869218281)"
"(40.677283194, -73.916407097)"
"(40.677292057, -73.906521555)"
"(40.677292057, -73.906521555)"
"(40.677327737, -73.847467832)"
"(40.677344968, -73.907462445)"
"(40.677362878, -74.004457506)"
"(40.677369331, -73.967417385)"
"(40.677369331, -73.967417385)"
"(40.677373386, -73.876356465)"
"(40.677373386, -73.876356465)"
"(40.677408865, -73.901766088)"
"(40.677430342, -73.859051226)"
"(40.677431811, -73.9292812)"
"(40.677435201, -73.945616509)"
"(40.677455523, -73.846551809)"
"(40.677486155, -73.920055342)"
"(40.677495116, -73.750122218)"
"(40.677567638, -73.941423507)"
"(40.677573586, -73.889688283)"
"(40.677579817, -73.974934209)"
"(40.677580686, -73.791722909)"
"(40.677584695, -73.948385213)"
"(40.677584695, -73.948385213)"
"(40.677584695, -73.948385213)"
"(40.677584695, -73.948385213)"
"(40.677584695, -73.948385213)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677605279, -73.82821878)"
"(40.677611308, -73.865778233)"
"(40.677640372, -73.874506479)"
"(40.677640372, -73.874506479)"
"(40.677640372, -73.874506479)"
"(40.677643417, -73.813913044)"
"(40.677649429, -73.771540475)"
"(40.677649429, -73.771540475)"
"(40.677649429, -73.771540475)"
"(40.677649429, -73.771540475)"
"(40.677649429, -73.771540475)"
"(40.677659417, -73.949769569)"
"(40.677659417, -73.949769569)"
"(40.677671656, -73.968859335)"
"(40.677681849, -73.913587294)"
"(40.677681849, -73.913587294)"
"(40.677692236, -73.995141573)"
"(40.677693214, -73.897352844)"
"(40.677756138, -73.951290912)"
"(40.677756138, -73.951290912)"
"(40.677798344, -73.898286444)"
"(40.677834352, -73.787842852)"
"(40.67784356, -73.885087528)"
"(40.677844423, -73.807624905)"
"(40.677847848, -73.875998665)"
"(40.677847848, -73.875998665)"
"(40.677852838, -73.952812259)"
"(40.677852838, -73.952812259)"
"(40.677860076, -73.869678623)"
"(40.677869505, -73.946964521)"
"(40.677876789, -73.90331566)"
"(40.677878376, -73.93731324)"
"(40.677886323, -73.927481694)"
"(40.677891765, -73.813032667)"
"(40.677899867, -73.984282521)"
"(40.67790461, -73.958984425)"
"(40.677907527, -73.910785714)"
"(40.677916043, -73.809427332)"
"(40.677916767, -73.737329127)"
"(40.677921651, -73.793585768)"
"(40.677928116, -73.743577023)"
"(40.677949263, -73.904645897)"
"(40.677954331, -73.861090698)"
"(40.677966381, -73.955335861)"
"(40.677991467, -73.791206072)"
"(40.678004191, -73.970445496)"
"(40.678007577, -73.973055705)"
"(40.678007577, -73.973055705)"
"(40.678016918, -73.849737576)"
"(40.678029744, -73.963808192)"
"(40.678029744, -73.963808192)"
"(40.67803252, -73.884658176)"
"(40.678036287, -73.781349107)"
"(40.678051832, -73.920418796)"
"(40.678057872, -73.913572386)"
"(40.678062882, -74.000232181)"
"(40.678069114, -73.906873781)"
"(40.678079118, -73.874123494)"
"(40.678080678, -73.940968792)"
"(40.678089007, -73.826818687)"
"(40.678140112, -73.812155887)"
"(40.678151866, -73.922206891)"
"(40.678155539, -73.942454098)"
"(40.678173827, -73.980861054)"
"(40.67817802, -73.808510841)"
"(40.67817802, -73.808510841)"
"(40.678180482, -73.857484949)"
"(40.678180482, -73.857484949)"
"(40.6781906, -73.87069827)"
"(40.678194566, -73.792716049)"
"(40.678204676, -73.923187465)"
"(40.67821651, -73.974501336)"
"(40.678221896, -74.00649094)"
"(40.678238976, -73.909927215)"
"(40.678243255, -73.895509701)"
"(40.678250863, -73.952891293)"
"(40.678250863, -73.952891293)"
"(40.678250863, -73.952891293)"
"(40.678250863, -73.952891293)"
"(40.678250863, -73.952891293)"
"(40.678257477, -73.92416804)"
"(40.678260005, -73.887091346)"
"(40.678265974, -74.002229506)"
"(40.67827683, -73.822192618)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678286317, -73.910799629)"
"(40.678321723, -73.800997005)"
"(40.678322308, -73.87564086)"
"(40.678322308, -73.87564086)"
"(40.678326024, -73.97328271)"
"(40.678337995, -73.925577614)"
"(40.678337995, -73.925577614)"
"(40.678350596, -73.955198603)"
"(40.678386672, -73.869324275)"
"(40.678391191, -73.811275489)"
"(40.678400111, -73.990667362)"
"(40.678400111, -73.990667362)"
"(40.678401968, -73.946913623)"
"(40.678410246, -73.926961963)"
"(40.678410246, -73.926961963)"
"(40.678410246, -73.926961963)"
"(40.678415386, -73.832207751)"
"(40.678435246, -73.927430623)"
"(40.678435338, -74.013842139)"
"(40.678436642, -73.913561079)"
"(40.678436642, -73.913561079)"
"(40.678437954, -73.889441694)"
"(40.678457533, -73.927953366)"
"(40.678490591, -73.972770692)"
"(40.678500096, -73.921680114)"
"(40.67850934, -73.898397124)"
"(40.678511772, -73.914930992)"
"(40.678515912, -73.929143049)"
"(40.678518478, -73.997055922)"
"(40.678518478, -73.997055922)"
"(40.678518478, -73.997055922)"
"(40.678518478, -73.997055922)"
"(40.678551429, -73.949678765)"
"(40.678557495, -73.92981359)"
"(40.678585447, -73.867928636)"
"(40.678595507, -73.906130355)"
"(40.678595507, -73.906130355)"
"(40.678595507, -73.906130355)"
"(40.678616003, -73.960400869)"
"(40.678616003, -73.960400869)"
"(40.678623092, -73.877132893)"
"(40.678628796, -73.950868455)"
"(40.678628796, -73.950868455)"
"(40.678642644, -73.867542755)"
"(40.678658909, -73.791459959)"
"(40.678685942, -74.000982087)"
"(40.678686484, -73.731889278)"
"(40.678686484, -73.731889278)"
"(40.678701455, -73.748235723)"
"(40.678701455, -73.748235723)"
"(40.678729922, -73.871901397)"
"(40.678743101, -73.955201945)"
"(40.67877583, -73.971869249)"
"(40.67877583, -73.971869249)"
"(40.678776092, -73.866637557)"
"(40.678785261, -73.885331066)"
"(40.678795882, -73.944097565)"
"(40.678795882, -73.944097565)"
"(40.678795882, -73.944097565)"
"(40.678795882, -73.944097565)"
"(40.678806596, -73.920349394)"
"(40.678810543, -73.98043905)"
"(40.678810543, -73.98043905)"
"(40.678812685, -73.934337983)"
"(40.678815308, -73.957422766)"
"(40.678815308, -73.957422766)"
"(40.678823803, -73.779785423)"
"(40.678851547, -73.754180335)"
"(40.678854854, -73.832415754)"
"(40.678855051, -73.866085787)"
"(40.678877172, -73.954131077)"
"(40.678888963, -74.004688349)"
"(40.678895919, -73.891896153)"
"(40.678901102, -73.922076227)"
"(40.678903465, -73.903469201)"
"(40.678926051, -73.809384787)"
"(40.678944137, -73.9096126)"
"(40.678954527, -74.009674503)"
"(40.678957885, -73.906212767)"
"(40.678959457, -73.923139727)"
"(40.678971367, -73.949649605)"
"(40.678978751, -73.759825813)"
"(40.678980115, -73.763131895)"
"(40.67898851, -73.791585115)"
"(40.67898851, -73.791585115)"
"(40.678989019, -73.968386424)"
"(40.679011668, -73.919220684)"
"(40.679026817, -73.890994611)"
"(40.679028249, -73.781926313)"
"(40.679040017, -73.924592578)"
"(40.679051109, -73.924765621)"
"(40.679082165, -73.952007402)"
"(40.679082165, -73.952007402)"
"(40.679082165, -73.952007402)"
"(40.679104086, -73.863125313)"
"(40.679105607, -73.887306234)"
"(40.679105607, -73.887306234)"
"(40.679117646, -73.939893487)"
"(40.679125323, -73.773914941)"
"(40.679170578, -73.98342776)"
"(40.679188252, -73.920540022)"
"(40.67919247, -73.941277867)"
"(40.67919692, -73.976999453)"
"(40.679204195, -73.749697595)"
"(40.679219037, -73.913740331)"
"(40.679262257, -73.818707233)"
"(40.679278691, -73.916469492)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679284397, -73.92905931)"
"(40.679308959, -73.949616903)"
"(40.679308959, -73.949616903)"
"(40.679308959, -73.949616903)"
"(40.67931811, -73.791710272)"
"(40.67932573, -73.906269935)"
"(40.679332854, -73.919288797)"
"(40.679337352, -73.930375202)"
"(40.679337352, -73.930375202)"
"(40.679342046, -73.975322922)"
"(40.679344253, -73.782112759)"
"(40.67935723, -73.889209429)"
"(40.679371743, -73.912413369)"
